      0  -1.30770892e+00  1.76310194e+00  6.28629875e+00
      0  6.75663829e-01  6.64736593e+00  1.87830651e+00
      0  1.35195851e-01  6.86393547e+00  -5.77349725e+00
      0  3.54336047e+00  -4.97947854e+00  5.15128279e+00
      0  2.77553165e+00  1.26320899e+00  1.47604346e+00
      0  4.64426517e-01  1.53758526e-01  1.04157257e+00
      0  2.48838305e-01  -5.25480860e+00  -3.43944454e+00
      0  2.58462942e+00  1.33821404e+00  -3.77213261e+00
      0  -4.97285289e+00  -9.34579551e-01  -3.23531061e+00
      0  -3.31414753e+00  6.09357154e+00  -6.80735617e+00
      0  -3.63285893e+00  -5.14942610e+00  1.59627402e+00
      0  4.56862342e+00  6.22652602e+00  4.23157966e+00
      0  -1.82803082e+00  -7.43183315e-01  4.65573239e+00
      0  4.05232906e-01  3.72354984e-01  -3.95722508e-01
      0  -2.42823482e-01  1.93432665e+00  -1.16778457e+00
      0  4.58428633e+00  -5.71097736e+00  -2.80123109e+00
      0  2.16619194e+00  6.00561976e-01  -6.23354883e+00
      0  -6.63141802e+00  3.07166910e+00  -2.15472472e+00
      0  -6.88558113e+00  -6.65910703e+00  -5.21967638e+00
      0  -2.14225155e+00  -1.26561683e+00  -3.53597462e-01
      0  2.22827363e+00  5.12563634e+00  5.23173690e-01
      0  -6.76277140e+00  -3.10104644e+00  4.66328263e+00
      0  -6.91063212e+00  6.56678998e+00  5.70828819e+00
      0  3.79360235e+00  1.70839942e+00  3.17953289e+00
      0  -3.61190364e+00  -6.46160186e+00  4.10122788e+00
      0  1.13411725e+00  -5.56765799e+00  1.65567040e-01
      0  -9.10338759e-01  6.22242129e+00  6.75225401e+00
      0  7.17397928e-02  3.71615899e+00  -2.85162568e+00
      0  -4.95844877e+00  2.71366858e+00  9.79606867e-01
      0  -6.80513337e+00  4.32320309e+00  4.52937436e+00
      0  3.86614656e+00  6.35302007e+00  -2.53941059e+00
      0  -6.76709252e+00  -3.31791306e+00  6.03521574e+00
      0  1.72911000e+00  -5.27114326e+00  6.12350297e+00
      0  -5.48838100e+00  1.07654417e+00  2.59122252e+00
      0  1.35890293e+00  2.78057182e+00  -7.48700380e-01
      0  -1.96202254e+00  -3.37322390e+00  -2.65588689e+00
      0  -2.79351771e+00  -4.86092275e+00  5.34439552e+00


